,대여소_ID,주소1,주소2,위도,경도,동코드
1746,ST-2226,서울특별시 성북구 동소문로 98 제일은행,,37.592365,127.016289,11290555
1747,ST-2225,서울특별시 성북구 동소문동6가 140-5,,37.592827,127.016289,11290575
1748,ST-2224,서울특별시 성북구 성북동 176-11,,37.591095,127.003777,11290525
1749,ST-2223,서울특별시 성북구 석관동 375-97,,37.614784,127.067001,11290810
1750,ST-2222,서울특별시 성북구 하월곡동 96-248,,37.601086,127.041237,11290725
1751,ST-2221,서울특별시 성북구 길음로13길 39 길음뉴타운,,37.60936,127.018173,11290660
1752,ST-2220,서울특별시 성북구 길음로 119 길음뉴타운,,37.61219,127.01622,11290660
1753,ST-222,서울특별시 서대문구 북가좌동 470-1,모래내 우체국,37.575138,126.91394,11410710
1754,ST-2219,서울특별시 서대문구 서소문로 45 SK리쳄블,,37.561317,126.966583,11410565
1755,ST-2218,서울특별시 서대문구 신촌로 185-2,,37.557114,126.948814,11410585
1756,ST-2217,서울특별시 서대문구 홍제동 295-33,,37.591862,126.944214,11410660
1757,ST-2216,서울특별시 서대문구 남가좌동 385-7,,37.572159,126.921188,11410690
1758,ST-2215,서울특별시 서대문구 가재울미래로 2 DMC파크뷰자이,,37.574562,126.917992,11410690
1759,ST-2214,서울특별시 서대문구 수색로 100 DMC래미안e편한세상,,37.576263,126.911324,11410710
1760,ST-2213,서울특별시 서대문구 홍은동 274-18,,37.581318,126.935997,11410685
1761,ST-2212,서울특별시 서대문구 홍은동 424-1,,37.583336,126.936287,11410685
1762,ST-2211,서울특별시 서대문구 남가좌동 3-91,,37.583344,126.922745,11410700
1763,ST-2210,서울특별시 서대문구 연희동 747-3,,37.575642,126.927826,11410615
1764,ST-221,서울특별시 서대문구 북가좌동 477-1,북가좌1동 주민센터,37.574478,126.910049,11410710
1765,ST-2209,서울특별시 서대문구 남가좌동 388-3,,37.578121,126.921753,11410700
1766,ST-2208,서울특별시 서대문구 가재울미래로 2 DMC파크뷰자이,,37.572388,126.915108,11410690
1767,ST-2207,서울특별시 서대문구 북가좌동 474-2,,37.574284,126.906464,11410710
1768,ST-2206,서울특별시 서대문구 북가좌동 487-1,,37.570652,126.912987,11410710
1769,ST-2205,서울특별시 서대문구 남가좌동 105-4,,37.569836,126.918091,11410690
1770,ST-2204,서울특별시 서대문구 연희로 78 SK삼보주유소,,37.565197,126.929855,11410615
1771,ST-2203,서울특별시 서대문구 신촌동 116-63,,37.560265,126.936455,11410585
1772,ST-2202,서울특별시 서대문구 성산로 520 이화여자대학교 부속 중학교,,37.564068,126.945328,11410585
1773,ST-2201,서울특별시 서대문구 신촌로 103-2,,37.555504,126.937202,11410585
1774,ST-2200,서울특별시 서대문구 북아현동 1016-2,,37.561455,126.95575,11410565
1775,ST-220,서울특별시 서대문구 홍은동 산25-3,명지전문대학교 정문 앞,37.583698,126.924965,11410685
1776,ST-22,서울특별시 마포구 토정로 211,371-11,37.545242,126.934113,11440630
1777,ST-2199,서울특별시 서대문구 현저동 941,,37.572205,126.959747,11410520
1778,ST-2198,서울특별시 서대문구 합동 31-16,,37.560463,126.965523,11410565
1779,ST-2197,서울특별시 서대문구 통일로 247 독립문역,,37.57386,126.958298,11410520
1780,ST-2196,서울특별시 서대문구 통일로 357 무악재한화아파트,,37.582211,126.950165,11410620
1781,ST-2195,서울특별시 서대문구 연희로41길 4 현대상가,,37.589283,126.936943,11410685
1782,ST-2194,서울특별시 서대문구 홍은동 464-7,,37.592934,126.941292,11410660
1783,ST-2193,서울특별시 서대문구 포방터길 28 홍성교회,,37.598057,126.949249,11410640
1784,ST-2192,서울특별시 용산구 원효로 208,,37.53722,126.965019,11170560
1785,ST-2191,서울특별시 용산구 서빙고동 241-37,,37.519909,126.989235,11170690
1786,ST-2190,서울특별시 용산구 후암로 65 브라운스톤 남산아파트,,37.551548,126.97686,11170510
1787,ST-219,서울특별시 서대문구 대신동 143-1,봉원고가차도 밑,37.565269,126.946243,11410585
1788,ST-2189,서울특별시 용산구 한남동 산10-138,,37.540794,126.997849,11170685
1789,ST-2188,서울특별시 용산구 한남동 704-11,,37.535141,127.006004,11170685
1790,ST-2187,서울특별시 용산구 용산동5가 17,,37.52177,126.977005,11170625
1791,ST-2186,서울특별시 용산구 원효로 166 원효아파트,,37.535122,126.961563,11170560
1792,ST-2185,서울특별시 용산구 이촌로 264 삼익아파트,,37.519165,126.975899,11170630
1793,ST-2184,서울특별시 용산구 이촌동 429,,37.520748,126.970825,11170630
1794,ST-2183,서울특별시 용산구 이태원동 259-16,,37.541885,126.995865,11170660
1795,ST-2182,서울특별시 용산구 용산동4가 10-4,,37.534409,126.986893,11170520
1796,ST-2181,서울특별시 용산구 이태원로 261-1 구두수선대,,37.535023,126.998055,11170685
1797,ST-2180,서울특별시 용산구 이태원로 280,,37.539688,127.001991,11170685
1798,ST-218,서울특별시 서대문구 통일로 380-4,무악재역1번 출구,37.582245,126.950645,11410655
1799,ST-2179,서울특별시 용산구 서빙고로 83 4호선 이촌역,,37.522724,126.972771,11170625
1800,ST-2178,서울특별시 용산구 이태원로 287 6호선 한강진역,,37.538727,127.001549,11170685
1801,ST-2177,서울특별시 용산구 한강로2가 409-2,,37.528568,126.965691,11170625
1802,ST-2176,서울특별시 용산구 삼개로 60 천년명가 청암자이,,37.534527,126.947182,11170570
1803,ST-2175,서울특별시 용산구 백범로 260 효창파크 푸르지오,,37.540478,126.958115,11170580
1804,ST-2174,서울특별시 용산구 백범로90길 34 구두수선대,,37.537399,126.968925,11170560
1805,ST-2173,서울특별시 용산구 한강대로 205 용산파크자이,,37.536079,126.973419,11170625
1806,ST-2172,서울특별시 용산구 이태원로 29 전쟁기념관,,37.534889,126.975624,11170530
1807,ST-2171,서울특별시 용산구 이태원로 22,,37.534523,126.977501,11170625
1808,ST-2170,서울특별시 마포구 독막로20나길 21 래미안 밤섬리베뉴Ⅱ,,37.54604,126.926727,11440655
1809,ST-217,서울특별시 서대문구 북아현동 251-78,아현동 가구거리,37.557549,126.959381,11410555
1810,ST-2169,서울특별시 마포구 서강로 117,,37.553429,126.933792,11440655
1811,ST-2168,서울특별시 마포구 동교동 155-6,,37.558296,126.925385,11440660
1812,ST-2167,서울특별시 마포구 월드컵북로 9-1,,37.55584,126.920433,11440660
1813,ST-2166,서울특별시 마포구 상암동 1133,,37.577114,126.898361,11440740
1814,ST-2165,서울특별시 마포구 성암로 267 (주)문화방송,,37.581947,126.890297,11440740
1815,ST-2164,서울특별시 마포구 상암동 1727,,37.579487,126.88739,11440740
1816,ST-2163,서울특별시 마포구 월드컵로36길 15 서부노인전문요양센터,,37.566246,126.902184,11440730
1817,ST-2162,서울특별시 마포구 염리동 27-72,,37.550762,126.949356,11440610
1818,ST-2161,서울특별시 마포구 만리재로 60 신공덕3차삼성래미안아파트,,37.545547,126.956795,11440565
1819,ST-2160,서울특별시 마포구 성산동 594,,37.565044,126.903603,11440730
1820,ST-216,서울특별시 서대문구 대현동 60-11,이대역 4번 출구,37.556953,126.946342,11410585
1821,ST-2159,서울특별시 마포구 성산동 266-27,,37.563004,126.904694,11440720
1822,ST-2158,서울특별시 마포구 연남동 375,,37.561832,126.923119,11440710
1823,ST-2157,서울특별시 마포구 성미산로29길 17-3 은행나무어린이공원 화장실,,37.564651,126.922127,11440710
1824,ST-2156,서울특별시 마포구 합정동 473-2,,37.551754,126.9123,11440680
1825,ST-2155,서울특별시 마포구 대흥동 30-2,,37.550308,126.94619,11440600
1826,ST-2154,서울특별시 마포구 토정로37길 46 정우빌딩,,37.542431,126.946999,11440590
1827,ST-2153,서울특별시 마포구 독막로 192 신수동주민센터,,37.547245,126.935028,11440630
1828,ST-2152,서울특별시 마포구 동교동 190-66,,37.556576,126.928856,11440660
1829,ST-2151,서울특별시 마포구 월드컵북로 260 성산시영아파트,,37.573135,126.901848,11440730
1830,ST-2150,서울특별시 마포구 상암동 1761,,37.575977,126.888069,11440740
1831,ST-215,서울특별시 서대문구 영천동 259-1,독립문 어린이 공원,37.571259,126.96048,11410520
1832,ST-2149,서울특별시 마포구 상암동 1594,,37.582077,126.887665,11440740
1833,ST-2148,서울특별시 마포구 월드컵북로 456,,37.583202,126.882767,11440740
1834,ST-2147,서울특별시 마포구 월드컵북로 494 푸르메재단넥슨어린이재활병원,,37.584568,126.880211,11440740
1835,ST-2146,서울특별시 마포구 용강동 494-6,,37.54364,126.938309,11440590
1836,ST-2145,서울특별시 구로구 천왕동 14-38,,37.487206,126.839233,11530780
1837,ST-2144,서울특별시 영등포구 여의동로 43 교통지도과 강서지역대,,37.519142,126.922058,11560540
1838,ST-2143,서울특별시 서초구 과천대로 950-18 방배교회,,37.475441,126.983284,11650610
1839,ST-2142,서울 강동구 천호대로 997,,37.539345,127.123314,11740610
1840,ST-2141,서울 종로구 훈정동 2,,37.571384,126.995453,11110615
1841,ST-2140,서울 도봉구 도봉로 955,,37.689762,127.044891,11320521
1842,ST-214,서울특별시 마포구 아현동 607-1,애오개역 4번출구 앞,37.553001,126.956688,11440565
1843,ST-2139,서울 중구 을지로 227,,37.567524,127.003822,11140605
1844,ST-2138,서울특별시 중구 을지로5길 26 미래에셋 센터원(Mirae Asset CENTER1),종로구,37.567478,126.985321,11140550
1845,ST-2137,서울특별시 강북구 도봉로 342,,37.63797,127.025902,11305595
1846,ST-2136,서울특별시 강북구 삼양로 504 광리빌딩,,37.647934,127.014572,11305625
1847,ST-2135,서울특별시 강북구 삼양로19길 113 삼각산아이원아파트,,37.616516,127.018372,11305575
1848,ST-2134,서울특별시 강북구 수유동 45-33,,37.635612,127.022995,11305660
1849,ST-2133,서울특별시 강북구 삼양로 522,,37.649597,127.013847,11305645
1850,ST-2132,서울특별시 강북구 도봉로 117 도봉세무서,,37.619808,127.028526,11305555
1851,ST-2131,서울특별시 강북구 미아동 860-127,,37.616611,127.030266,11305545
1852,ST-2130,서울특별시 강북구 번동 139-5,,37.625526,127.037323,11305608
1853,ST-213,서울특별시 마포구 공덕동 105-259,,37.549332,126.954918,11440565
1854,ST-2129,서울특별시 강북구 번동 612-3,,37.632381,127.039307,11305603
1855,ST-2128,서울특별시 강북구 도봉로 384-1 구두수선대-14,,37.640438,127.028519,11305595
1856,ST-2127,서울특별시 강북구 번동 430-76,,37.635391,127.034554,11305595
1857,ST-2126,서울특별시 강북구 덕릉로 176 예수그리스도 후기성도교회,,37.635204,127.033966,11305603
1858,ST-2125,서울특별시 강북구 도봉로 358 코스타타워,,37.639202,127.027237,11305595
1859,ST-2124,서울특별시 강북구 수유동 567-55,,37.646862,127.008812,11305645
1860,ST-2123,서울특별시 강북구 삼양로19길 113 삼각산아이원아파트,,37.615223,127.018509,11305575
1861,ST-2122,서울특별시 강북구 한천로105길 24 번동2단지주공아파트,,37.626541,127.045197,11305608
1862,ST-2121,서울특별시 도봉구 방학동 498-1,,37.658619,127.02636,11320710
1863,ST-2120,서울특별시 도봉구 창동 339,,37.651287,127.045547,11320515
1864,ST-212,서울특별시 마포구 성암로 28 가좌행복주택,,37.568295,126.915047,11440730
1865,ST-2119,서울특별시 도봉구 쌍문동 83-2,,37.651348,127.034729,11320670
1866,ST-2118,서울특별시 도봉구 쌍문동 635,,37.655045,127.0383,11320670
1867,ST-2117,서울특별시 도봉구 쌍문동 45-13,,37.658051,127.035759,11320670
1868,ST-2116,서울특별시 도봉구 해등로 242-18 현대아파트,,37.657967,127.03009,11320681
1869,ST-2115,서울특별시 도봉구 도봉동 646-1,,37.685234,127.049858,11320522
1870,ST-2114,서울특별시 도봉구 방학로 216,,37.662003,127.028069,11320710
1871,ST-2113,서울특별시 도봉구 방학로 217-1,,37.662052,127.028755,11320710
1872,ST-2112,서울특별시 도봉구 방학동 726-127,,37.66251,127.033279,11320700
1873,ST-2111,서울특별시 도봉구 쌍문동 83-4,,37.651077,127.035912,11320680
1874,ST-2110,서울특별시 도봉구 도봉로 496,,37.64967,127.035614,11320511
1875,ST-211,서울특별시 마포구 망원동 477-23,마포구청역,37.560909,126.905495,11440700
1876,ST-2109,서울특별시 도봉구 도봉로 492,,37.649296,127.0354,11320511
1877,ST-2108,서울특별시 도봉구 쌍문동 83-7,,37.646847,127.033417,11320680
1878,ST-2107,서울특별시 도봉구 도봉로136가길 73 북한산한신휴플러스아파트,,37.655338,127.042419,11320515
1879,ST-2106,서울특별시 도봉구 시루봉로 188 방학중학교,,37.665623,127.03109,11320700
1880,ST-2105,서울특별시 도봉구 마들로 932 평화문화진지,,37.692322,127.048393,11320522
1881,ST-2104,서울특별시 도봉구 마들로 749 서울북부지방법원,,37.677219,127.048637,11320522
1882,ST-2103,서울특별시 도봉구 삼양로 610 산수디앤씨,,37.65728,127.013756,11320660
1883,ST-2102,서울특별시 도봉구 삼양로 590,,37.655685,127.013382,11320660
1884,ST-2101,서울특별시 도봉구 노해로 327,,37.651447,127.044708,11320515
1885,ST-2100,서울특별시 도봉구 도봉로110다길 70 롯데칠성음료㈜북부지점,,37.643703,127.032043,11320512
1886,ST-210,서울특별시 마포구 성산동 54-17,성산2교 사거리,37.564697,126.912613,11440720
1887,ST-21,서울특별시 마포구 창전로 30,서강나루공원,37.545284,126.931053,11440655
1888,ST-2099,서울특별시 도봉구 도봉로 461 우림빌딩,,37.646896,127.033432,11320680
1889,ST-2098,서울특별시 도봉구 창동 744-17,,37.66156,127.047226,11320514
1890,ST-2097,서울특별시 도봉구 덕릉로 357 주공4단지아파트,,37.645481,127.048576,11320511
1891,ST-2096,서울특별시 도봉구 해등로12길 44 주공2단지아파트,,37.652123,127.041702,11320515
1892,ST-2095,서울특별시 도봉구 마들로 916 방문자센터,,37.688267,127.048897,11320522
1893,ST-2094,서울특별시 도봉구 도봉로150길 43 ESA 아파트,,37.666271,127.04599,11320690
1894,ST-2093,서울특별시 도봉구 도봉로 724,,37.668983,127.043762,11320690
1895,ST-2092,서울특별시 도봉구 노해로70길 37 주공19단지아파트,,37.650406,127.0522,11320514
1896,ST-2091,서울특별시 도봉구 도봉로150길 9 녹산교회,,37.666233,127.04332,11320690
1897,ST-2090,서울특별시 도봉구 도봉로 628 바로선병원,,37.660294,127.041924,11320515
1898,ST-209,서울특별시 마포구 월드컵로25길 202,,37.556324,126.897095,11440700
1899,ST-2089,서울특별시 도봉구 도봉로 684 국민건강보험도봉지사,,37.665272,127.043144,11320690
1900,ST-2088,서울특별시 도봉구 노해로70길 37 주공19단지아파트,,37.650391,127.052193,11320514
1901,ST-2087,서울특별시 노원구 동일로208길 19 중계무지개아파트,,37.645489,127.064583,11350625
1902,ST-2086,서울특별시 노원구 상계동 225-5,,37.651035,127.06871,11350640
1903,ST-2085,서울특별시 노원구 동일로 1231-2 가로판매대173,,37.639996,127.066574,11350625
1904,ST-2084,서울특별시 노원구 한글비석로 107,,37.638931,127.073784,11350611
1905,ST-2083,서울특별시 노원구 월계동 855-26,,37.628071,127.046921,11350570
1906,ST-2082,서울특별시 노원구 공릉로 232 서울과학기술대학교,,37.633549,127.079117,11350600
1907,ST-2081,서울특별시 노원구 공릉로58길 130 서울과학기술대학교 생활관,,37.634899,127.077675,11350611
1908,ST-2080,서울특별시 노원구 노원로 75 한국원자력의학원,,37.629509,127.081039,11350600
1909,ST-208,서울특별시 마포구 망원동 403-2,망원1동주민센터,37.555687,126.905548,11440690
1910,ST-2079,서울특별시 노원구 동일로227길 85 상계주공11단지아파트,,37.666996,127.051529,11350700
1911,ST-2078,서울특별시 노원구 한글비석로 97,,37.638157,127.073265,11350611
1912,ST-2077,서울특별시 노원구 한글비석로 389-2 가로판매대,,37.658871,127.071915,11350670
1913,ST-2076,서울특별시 노원구 동일로 1028 한의학명가,,37.622093,127.074425,11350595
1914,ST-2075,서울특별시 노원구 화랑로 351-2 구두수선대196,,37.615459,127.067451,11350580
1915,ST-2074,서울특별시 노원구 광운로 20 광운대학교,,37.620003,127.058563,11350560
1916,ST-2073,서울특별시 노원구 초안산로 29 신계초등학교,,37.630749,127.053108,11350570
1917,ST-2072,서울특별시 노원구 공릉로59길 28 미성아파트,,37.63475,127.069916,11350611
1918,ST-2071,서울특별시 노원구 중계동 391-1,,37.648163,127.078987,11350619
1919,ST-2070,서울특별시 노원구 중계로 233 청구3차아파트,,37.650505,127.073982,11350621
1920,ST-207,서울특별시 마포구 노고산동 112-13,서강대역 2번출구 앞,37.552956,126.934341,11440600
1921,ST-2069,서울특별시 노원구 덕릉로60타길 24,,37.633728,127.044365,11350570
1922,ST-2068,서울특별시 노원구 섬밭로 139 공릉풍림아파트,,37.62862,127.06691,11350595
1923,ST-2067,서울특별시 노원구 섬밭로 139 공릉풍림아파트,,37.629814,127.066505,11350595
1924,ST-2066,서울특별시 노원구 한글비석로 480 보람아파트2단지,,37.665215,127.066139,11350710
1925,ST-2065,서울특별시 노원구 한글비석로 479 보람아파트1단지,,37.664207,127.064606,11350710
1926,ST-2064,서울특별시 노원구 덕릉로 459-18 미도아파트,,37.646717,127.060219,11350695
1927,ST-2063,서울특별시 노원구 동일로215길 81 새상계교회,,37.650249,127.057152,11350695
1928,ST-2062,서울특별시 노원구 누원로 18 수락리버시티4단지,,37.686451,127.052834,11350630
1929,ST-2061,서울특별시 노원구 마들로 59 월계미성아파트,,37.623222,127.067024,11350580
1930,ST-2060,서울특별시 노원구 석계로13길 35 세양청마루아파트,,37.620708,127.061203,11350560
1931,ST-206,서울특별시 마포구 용강동 234-1,용강동 주민센터 앞,37.542347,126.943024,11440590
1932,ST-2059,서울특별시 강서구 화곡로65길 62 강서구민올림픽체육센터,,37.559906,126.850426,11500535
1933,ST-2058,서울특별시 강서구 수명로2길 105 마곡수명산파크5단지아파트,,37.550617,126.826881,11500611
1934,ST-2057,서울특별시 강서구 마곡동 811-6,,37.572975,126.832443,11500603
1935,ST-2056,서울특별시 강서구 내발산동 741-2,,37.553631,126.828613,11500611
1936,ST-2055,서울특별시 강서구 화곡동 663-15,,37.531395,126.847191,11500593
1937,ST-2054,서울특별시 강서구 화곡동 662-6,,37.53159,126.846642,11500540
1938,ST-2053,서울특별시 강서구 마곡서로 133 마곡엠밸리7단지,,37.566689,126.824699,11500630
1939,ST-2052,서울특별시 강서구 마곡서로 101 동익드미라벨복합빌딩,,37.562294,126.823952,11500630
1940,ST-2051,서울특별시 강서구 마곡동 741-1,,37.564938,126.819359,11500630
1941,ST-2050,서울특별시 강서구 마곡중앙1로 71 마곡 13단지 힐스테이트 마스터,,37.558632,126.819916,11500620
1942,ST-205,서울특별시 마포구 도화동 292-29,마포역 4번출구 뒤,37.539272,126.945915,11440585
1943,ST-2049,서울특별시 강서구 마곡동 728-352,,37.555309,126.829857,11500611
1944,ST-2048,서울특별시 강서구 마곡동 728-46,,37.555241,126.834717,11500611
1945,ST-2047,서울특별시 강서구 마곡동 769-4,,37.559128,126.834953,11500603
1946,ST-2046,서울특별시 강서구 마곡중앙로 177 더넥센유니버시티,,37.569485,126.828094,11500603
1947,ST-2045,서울특별시 강서구 마곡동로 115,,37.565804,126.828079,11500603
1948,ST-2044,서울특별시 강서구 마곡동 770-7,,37.564087,126.830849,11500603
1949,ST-2043,서울특별시 강서구 마곡동 775-3,,37.567223,126.834389,11500603
1950,ST-2042,서울특별시 강서구 마곡동로 161 서울식물원,,37.568836,126.835632,11500603
1951,ST-2041,서울특별시 강서구 마곡중앙8로3길 79,,37.568485,126.83857,11500603
1952,ST-2040,서울특별시 강서구 마곡동 789-10,,37.560894,126.836693,11500603
1953,ST-204,서울특별시 마포구 도화동 555-2,마포역 1번출구 뒤,37.539936,126.945824,11440590
1954,ST-2039,서울특별시 양천구 목동동로 350 목동신시가지아파트5단지,,37.53302,126.877899,11470550
1955,ST-2038,서울특별시 강서구 등촌동 709,,37.561882,126.839157,11500603
1956,ST-2037,서울특별시 강서구 마곡동 727-1243,,37.563206,126.839363,11500603
1957,ST-2036,서울특별시 강서구 공항대로 195 힐스테이트에코동익,,37.559658,126.829605,11500603
1958,ST-2035,서울특별시 강서구 마곡중앙8로 32 스페이스K 서울,,37.561211,126.830345,11500603
1959,ST-2034,서울특별시 강서구 마곡동 728-62,,37.555248,126.832298,11500611
1960,ST-2033,서울특별시 강서구 마곡중앙8로 71 엘지사이언스파크,,37.561337,126.8339,11500603
1961,ST-2032,서울특별시 강서구 마곡중앙로 201 롯데중앙연구소,,37.570942,126.828316,11500603
1962,ST-2031,서울특별시 강서구 마곡중앙5로 2 마곡나루역(9호선),,37.566925,126.827438,11500603
1963,ST-2030,서울특별시 강서구 강서로47길 108 마곡수명산파크1단지아파트,,37.553352,126.831047,11500611
1964,ST-203,서울특별시 마포구 공덕동 237-9,공덕역 5번출구,37.54425,126.951637,11440565
1965,ST-2029,서울특별시 강서구 화곡동 19-2,,37.548534,126.846672,11500615
1966,ST-2028,서울특별시 강서구 가로공원로 240,,37.538357,126.842361,11500540
1967,ST-2027,서울특별시 강서구 가로공원로 189 가로공원로 지하공영주차장,,37.537361,126.837448,11500540
1968,ST-2026,서울특별시 강서구 강서로 515 라이품,,37.57132,126.841667,11500603
1969,ST-2025,서울특별시 강서구 가양동 1459-11,,37.564587,126.856918,11500604
1970,ST-2024,서울특별시 강서구 가양동 18-23,,37.564682,126.848907,11500603
1971,ST-2023,서울특별시 강서구 가양동 1458-13,,37.57037,126.844414,11500603
1972,ST-2022,서울특별시 강서구 방화동 813-18,,37.576317,126.816498,11500641
1973,ST-2021,서울특별시 강서구 양천로 431 홈플러스가양점,,37.564404,126.84922,11500604
1974,ST-2020,서울특별시 강서구 화곡로 398 홈플러스강서점앤본사사옥,,37.558521,126.854012,11500520
1975,ST-202,서울특별시 마포구 공덕동 438-5,공덕역 8번출구,37.543579,126.951324,11440565
1976,ST-2019,서울특별시 종로구 평창문화로 65 평창동 주민센터,,37.606274,126.968323,11110560
1977,ST-2018,서울특별시 강서구 공항대로 607 서울도시가스사옥,,37.547485,126.872025,11500510
1978,ST-2017,서울특별시 양천구 오목로 299 목동트라팰리스,,37.525372,126.870926,11470510
1979,ST-2016,서울특별시 양천구 오목로 300 현대하이페리온2,,37.524906,126.869789,11470510
1980,ST-2015,서울특별시 양천구 신월동 455-5,,37.527607,126.848755,11470570
1981,ST-2014,서울특별시 양천구 목동로3길 57 양천아파트,,37.512287,126.86528,11470680
1982,ST-2013,서울특별시 양천구 신정동 204-20,,37.507904,126.862648,11470680
1983,ST-2012,서울특별시 양천구 목동서로 280 목동신시가지아파트8단지,,37.520073,126.868301,11470670
1984,ST-2011,서울특별시 양천구 목동동로 105 양천구청,,37.517326,126.866302,11470670
1985,ST-2010,서울특별시 양천구 신정동 329-5,,37.515018,126.872238,11470670
1986,ST-201,서울특별시 마포구 공덕동 257-88,공덕역 2번출구,37.544579,126.950218,11440555
1987,ST-2009,서울특별시 양천구 신정동 1094,,37.52224,126.861763,11470650
1988,ST-2008,서울특별시 양천구 신정동 1316-7,,37.511673,126.832741,11470640
1989,ST-2007,서울특별시 양천구 신정동 1278-2,,37.517593,126.876556,11470630
1990,ST-2006,서울특별시 양천구 안양천로 812 공중화장실,,37.517338,126.877647,11470630
1991,ST-2005,서울특별시 양천구 신정동 1145,,37.518543,126.853882,11470620
1992,ST-2004,서울특별시 양천구 신월로 166-1 구두수선대15,,37.517971,126.841537,11470590
1993,ST-2003,서울특별시 양천구 곰달래로7길 7 신월6차보람아파트,,37.530128,126.834778,11470560
1994,ST-2002,서울특별시 양천구 목동동로 441 공중화장실,,37.538742,126.885681,11470550
1995,ST-2001,서울특별시 양천구 목동중앙남로3가길 59 세종그랑시아아파트,,37.538376,126.863831,11470540
1996,ST-2000,서울특별시 양천구 공항대로 552 목동대우마이빌,,37.549507,126.867218,11470530
1997,ST-200,서울특별시 마포구 아현동 329-15,아현역 4번출구 앞,37.557201,126.955666,11440555
1998,ST-20,서울특별시 마포구 양화로18길 3,192-5,37.55706,126.924423,11440660
1999,ST-2,서울특별시 마포구 동교로8안길 23,457-33,37.5498433728965,126.904516007896,11440680
2000,ST-1999,서울특별시 양천구 공항대로 630 어바니엘,,37.546707,126.874573,11470520
2001,ST-1998,서울특별시 양천구 목동 812,,37.528259,126.864265,11470510
2002,ST-1997,서울특별시 양천구 목동로 212 목동신시가지아파트7단지,,37.528206,126.870163,11470510
2003,ST-1996,서울특별시 양천구 목동 927-10,,37.525715,126.864868,11470510
2004,ST-1995,서울특별시 양천구 목동서로 159-3 가로판매대2,,37.527855,126.874672,11470510
2005,ST-1994,서울특별시 양천구 목동동로 350 목동신시가지아파트5단지,,37.535667,126.881584,11470550
2006,ST-1993,서울특별시 양천구 신정로 110 신정숲속마을,,37.505745,126.836311,11470640
2007,ST-1992,서울특별시 영등포구 문래로 121 서울특별시 남부교육지원청,,37.519333,126.895302,11560605
2008,ST-1991,서울특별시 영등포구 신길동 3859,,37.500137,126.913979,11560690
2009,ST-1990,서울특별시 영등포구 영등포동 618-9,,37.514847,126.90773,11560515
2010,ST-199,서울특별시 중구 청파로 456,종로학원본원 앞,37.55978,126.968506,11140680
2011,ST-1989,서울특별시 영등포구 여의도동 4-2,,37.521664,126.930878,11560540
2012,ST-1988,서울특별시 영등포구 63로 40 라이프오피스텔,,37.519875,126.93882,11560540
2013,ST-1987,서울특별시 영등포구 의사당대로 1 국회,,37.532665,126.913765,11560540
2014,ST-1986,서울특별시 영등포구 당산동 121-317,,37.529743,126.907829,11560560
2015,ST-1985,서울특별시 영등포구 도신로29길 28 영등포푸르지오,,37.512024,126.901054,11560515
2016,ST-1984,서울특별시 영등포구 신길로 39-3 가로판매대84,,37.496365,126.908249,11560700
2017,ST-1983,서울특별시 영등포구 신길동 2798,,37.500172,126.911308,11560690
2018,ST-1982,서울특별시 영등포구 가마산로 442 래미안프레비뉴,,37.504383,126.908089,11560650
2019,ST-1981,서울특별시 영등포구 신길로 119 신길뉴타운 한화 꿈에그린,,37.503136,126.91008,11560670
2020,ST-1980,서울특별시 영등포구 양평동 1-1,,37.541851,126.893806,11560620
2021,ST-198,서울특별시 중구 신당동 99,신당역 5번 출구,37.565849,127.016403,11140615
2022,ST-1979,서울특별시 영등포구 양평동2가 33-80,,37.525555,126.885872,11560610
2023,ST-1978,서울특별시 영등포구 선유로 87,,37.521828,126.889725,11560610
2024,ST-1977,서울특별시 영등포구 문래동3가 55-13,,37.517071,126.899086,11560605
2025,ST-1976,서울특별시 영등포구 문래로4길 6 현대아파트,,37.520218,126.882164,11560605
2026,ST-1975,서울특별시 영등포구 도림동 187-87,,37.511242,126.898186,11560585
2027,ST-1974,서울특별시 영등포구 도신로15길 5 영등포 다목적 배드민턴 체육관,,37.506115,126.89859,11560585
2028,ST-1973,서울특별시 영등포구 당산동4가 10-21,,37.52869,126.903862,11560560
2029,ST-1972,서울특별시 영등포구 당산동4가 80-2,,37.530735,126.89917,11560560
2030,ST-1971,서울특별시 영등포구 여의서로 60-2 가로판매대22,,37.531792,126.922455,11560540
2031,ST-1970,서울특별시 영등포구 여의도동 1-1,,37.527508,126.914299,11560540
2032,ST-197,서울특별시 중구 신당동 357-1,약수역 10번출구 앞,37.555199,127.010048,11140625
2033,ST-1969,서울특별시 영등포구 여의도동 8-1,,37.528637,126.912674,11560540
2034,ST-1968,서울특별시 영등포구 영등포동8가 29-1,,37.526302,126.90538,11560535
2035,ST-1967,서울특별시 영등포구 신길로 275 영등포문화원,,37.514812,126.911705,11560515
2036,ST-1966,서울특별시 구로구 가마산로 141,,37.488647,126.88047,11530530
2037,ST-1965,서울특별시 구로구 구로동 467-62,,37.495453,126.880394,11530530
2038,ST-1964,서울특별시 구로구 경인로 673-1 가로판매대,,37.510063,126.889565,11530510
2039,ST-1963,서울특별시 구로구 구로동 635-32,,37.499813,126.874313,11530530
2040,ST-1962,서울특별시 구로구 고척동 60-42,,37.50452,126.870552,11530720
